id,distance,duration
34937940,213,60
34946905,47,7
34960546,1042,181
34977530,357,87
34978904,161,50
34981775,591,85
34982467,98,21
35034991,840,245
35036286,906,195
35037622,817,239
35038015,913,258
35042200,207,64
35045092,85,25
35045208,706,87
35058339,147,38
35082335,210,48
35085928,199,46
35086181,918,131
35091842,1031,142
35091972,23,5
35092431,213,46
35093206,158,36
35093457,189,53
35124154,703,188
35125616,268,86
35126491,287,44
35132748,184,71
35133338,276,77
35156644,12,2
35160958,120,36
35165493,3,1
35167871,1533,256
35179918,258,52
35190654,73,16
35194508,4687,359
35195793,240,69
35197157,153,39
35197580,262,53
35198742,162,34
35224081,44,8
35232457,1562,313
35236735,219,38
35254451,581,168
35254514,427,125
35263886,451,69
35264190,90,17
35267345,282,79
35285751,355,98
35286195,47,13
35286441,326,106
35288483,154,29
35291911,231,50
35294298,282,63
35308634,1944,175
35312287,2,0
35314471,501,124
35342756,547,107
35343061,72,16
35343196,227,57
35346074,103,22
35347062,99,17
35351379,342,116
35352885,474,151
35355371,15,4
35372313,786,83
35376420,12,3
35377995,295,45
35378291,241,38
35387067,228,64
35389043,138,25
35390077,180,36
35421342,483,96
35429693,42,12
35446595,175,53
35447067,280,72
35466895,129,37
35472694,12,2
35473369,1165,223
35478472,168,85
35493951,582,174
35494116,53,14
35494162,582,174
35494221,582,174
35494267,582,174
35494371,582,174
35494419,582,174
35496627,2,1
35512958,174,29
35514635,56,12
35516989,164,39
35517015,287,62
35517609,113,20
35517909,363,93
35518741,193,37
35524367,519,168
35543186,100,29
35548372,403,74
35610445,358,100
35615829,103,13
35634903,139,42
35642179,1075,247
35642877,435,122
35643330,435,122
35643928,159,43
35644429,130,25
35644591,353,82
35646279,114,20
35649259,147,51
35649320,6,1
35649755,820,211
35650979,42,10
35651959,70,17
35652385,309,94
35653985,627,178
35655055,734,164
35655138,354,97
35655221,231,51
35671662,528,126
35674827,150,68
35685982,43,22
35691437,725,162
35692039,302,64
35705896,518,129
35710003,64,23
35710065,720,211
35713376,113,55
35713580,186,73
35718041,136,35
35718179,53,11
35719221,520,143
35734767,390,98
35770427,483,87
35772054,231,46
35772427,252,49
35773104,188,31
35773458,176,29
35782434,334,96
35782679,460,150
35782746,466,143
35782803,105,39
35783085,440,145
35783140,275,87
35783466,90,35
35783558,73,27
35783618,461,141
35783674,408,128
35783730,484,147
35792342,57,14
35806612,234,61
35806934,142,49
35809668,88,15
35826414,252,89
35829782,999,199
35831509,735,197
35831737,377,81
35831888,79,17
35831992,715,181
35832211,17,4
35835707,23,5
35837171,18,3
35840351,635,155
35840489,30,8
35843505,508,110
35845746,312,63
35848747,222,63
35863484,38,13
35872709,816,197
35874111,133,57
35874412,81,29
35876104,316,70
35878510,27,10
35893473,315,81
35899798,165,32
35910410,0,0
35911250,50,15
35916856,445,146
35917031,470,152
35917078,57,26
35917180,437,144
35917270,98,37
35917405,701,120
35938695,195,36
35939097,325,135
35944209,778,190
35944237,577,98
35944593,83,30
35945149,970,229
35952064,160,58
36001435,422,106
36002747,317,92
36002932,91,35
36003038,364,116
36003207,37,9
36004708,149,81
36005275,59,18
36007807,132,38
36024356,252,89
36029332,714,159
36036453,10,3
36036473,96,36
36041860,14,4
36054521,186,43
36065422,348,88
36065471,815,202
36067613,73,41
36078299,258,65
36079270,325,85
36082731,507,123
36083245,999,223
36087821,225,67
36115280,60,10
36116529,247,96
36116560,27,6
36118946,141,27
36120673,10,2
36139589,521,96
36140875,84,21
36145208,508,85
36145583,50,10
36147990,142,38
36148137,37,9
36148199,37,9
36153778,408,128
36155150,17,4
36170518,109,27
36177146,444,91
36177421,186,42
36177982,114,51
36179298,140,34
36184443,253,87
36184755,596,124
36184844,248,59
36185102,487,104
36185208,371,80
36185260,476,145
36185321,455,100
36185365,125,43
36185403,420,129
36185434,395,124
36185495,398,125
36199714,119,20
36200587,154,52
36201151,540,144
36201321,552,169
36201396,543,144
36201584,545,145
36201662,453,154
36201746,69,30
36201827,461,117
36201896,27,13
36203342,19,2
36205230,158,20
36211035,79,23
36237325,228,64
36237384,487,79
36242894,42,10
36246165,90,25
36271304,256,71
36276809,200,52
36279569,148,35
36279985,982,207
36301897,712,184
36302028,182,63
36315852,117,25
36318212,122,43
36320034,67,28
36330300,169,67
36333608,160,58
36342436,252,89
36348154,293,124
36353842,123,30
36354600,36,13
36388791,195,52
36391938,244,68
36407360,274,61
36420256,53,12
36420593,230,40
36421114,165,33
36421517,95,15
36432452,716,143
36447750,45,11
36448103,121,20
36456649,231,82
36458498,49,31
36476134,254,76
36489116,178,45
36491460,433,100
36508250,492,83
36508385,266,74
36519291,1,0
36522187,700,182
36524556,408,101
36524618,272,75
36527512,215,117
36556453,442,145
36560687,553,147
36565301,1733,353
36583399,594,152
36601074,328,91
36603528,225,59
36604109,146,47
36629409,160,58
36631938,220,43
36635428,105,38
36637433,187,71
36638413,79,27
36638474,35,8
36638830,43,20
36668286,104,16
36676914,50,7
36679939,462,111
36683638,125,31
36700536,248,66
36703566,341,67
36769385,323,168
36778591,403,133
36782619,193,39
36793605,1204,218
36804819,428,92
36810369,528,141
36811369,273,72
36813449,198,47
36838846,347,81
36839352,150,25
36844711,770,244
36856141,160,58
36868032,1441,338
36876257,10065,630
36892964,31,17
36893058,114,33
36893728,150,34
36904149,149,35
36906544,178,51
36910851,297,89
36915017,125,22
36923382,346,107
36928741,462,111
36928742,918,142
36929899,480,95
36942634,204,47
36945601,113,30
36945641,95,47
36974309,131,33
36974763,181,49
36974960,47,10
36975285,1,0
36975617,141,24
36976371,272,58
36977648,54,10
37048608,614,174
37049589,540,103
37058182,251,53
37060483,470,98
37061732,150,39
37091579,279,98
37093943,686,187
37119006,325,53
37155033,453,124
37156484,102,39
37180404,10,1
37183606,17,2
37199361,527,97
37220516,854,165
37236213,407,90
37245658,294,70
37249904,244,68
37255527,1063,171
37277316,94,30
37283928,36,6
37292501,238,67
37295413,330,76
37295635,11,3
37296448,68,20
37330492,193,56
37350947,365,89
37354141,102,32
37357200,72,16
37365546,274,87
37365939,583,158
37370763,135,49
37376500,131,63
37390486,220,93
37395863,91,40
37399403,27,4
37420837,0,0
37427876,462,101
37446300,512,73
37451471,418,96
37457424,216,50
37459774,246,61
37460227,706,188
37461095,136,51
37463333,898,253
37468115,123,25
37468410,4,1
37468558,29,6
37469573,176,43
37482927,173,39
37485981,24,11
37494060,233,53
37501230,162,58
37524100,78,32
37524638,718,129
37524923,55,12
37526662,49,5
37529706,440,120
37530012,65,7
37530303,47,10
37530698,906,140
37538105,211,45
37557184,11,2
37561153,319,72
37561905,74,16
37565353,137,41
37571304,517,130
37590245,365,89
37600606,253,65
37604044,73,16
37604966,193,56
37643092,96,22
37643165,311,87
37662299,44,10
37663203,461,107
37674141,632,202
37674309,626,200
37684875,83,10
37686005,461,107
37686008,461,107
37686015,461,107
37686023,461,107
37686196,284,93
37686665,91,26
37702823,198,67
37713419,1134,292
37718230,536,81
37719665,81,13
37719997,533,134
37747959,107,44
37777767,63,10
37783256,12,2
37785001,157,41
37785091,66,28
37787597,8,1
37803147,116,17
37804690,112,18
37808908,59,9
37814244,67,20
37831419,175,39
37831558,101,21
37831938,491,121
37860137,309,73
37863231,448,106
37864340,339,79
37878063,135,36
37881130,236,89
37881402,258,60
37882667,1498,300
37884138,107,36
37886014,1431,206
37893350,92,11
37904794,381,74
37908588,37,9
37909467,92,14
37910480,1511,98
37911325,161,38
37913196,249,57
37914754,587,87
37919322,233,64
37933277,378,75
37933847,475,157
37942648,342,83
37946020,193,25
37947221,115,19
37965290,2901,376
37972197,39,5
37972466,834,199
37972512,369,81
37972553,760,220
37972578,1119,286
37972611,23,8
37972793,323,73
37972909,65,28
37972976,384,143
37979788,502,114
37993044,88,27
37995551,91,32
38012425,241,56
38023230,249,54
38024311,287,81
38040543,314,76
38040569,310,75
38040608,424,90
38040617,477,149
38040645,314,76
38040649,513,126
38040675,495,122
38040744,83,18
38040767,86,19
38040795,513,125
38040819,384,85
38040834,314,76
38040842,506,124
38040857,774,172
38040907,314,76
38040928,742,163
38040941,19,4
38040953,70,20
38040967,462,146
38040983,44,9
38040998,70,20
38041016,546,129
38041029,90,20
38041049,505,124
38041065,314,76
38041090,472,96
38041097,17,3
38041108,63,13
38041123,536,153
38041143,498,124
38047206,8,1
38061693,226,30
38095099,853,214
38098891,200,41
38100637,0,0
38105208,168,32
38127804,230,56
38129278,97,25
38129977,213,48
38158914,1023,112
38167638,173,34
38186088,169,104
38186131,444,93
38186277,162,46
38187411,70,18
38187724,30,4
38204418,38,13
38208737,510,144
38213383,90,28
38215107,218,75
38220055,70,18
38263835,587,65
38265631,154,40
38287564,75,13
38289262,231,52
38292187,523,128
38310475,251,87
38310652,24,8
38317894,176,64
38320462,25,8
38321666,79,16
38324195,209,56
38326368,1129,194
38327380,582,174
38328840,121,37
38333196,222,43
38336354,1244,256
38336396,369,74
38337876,1546,166
38346769,470,122
38347449,585,154
38347549,391,99
38347615,109,34
38347764,556,161
38347847,578,153
38348299,565,163
38359440,716,135
38363453,114,53
38365348,142,36
38382815,167,52
38404621,302,76
38406252,278,78
38409480,30,10
38430549,68,15
38433279,444,102
38438823,147,31
38452578,603,146
38463613,302,85
38465742,99,19
38473075,514,132
38484901,110,49
38486895,126,40
38488904,359,80
38504717,189,52
38504753,189,52
38505485,189,52
38512785,189,52
38513714,17,2
38516955,551,108
38521109,670,169
38521237,175,57
38574990,674,98
38579889,44,10
38579914,283,66
38581569,850,205
38584753,741,186
38586329,1144,258
38586865,1222,274
38586866,407,77
38604508,217,39
38604619,200,54
38616419,63,14
38620015,52,12
38620020,64,23
38621753,159,33
38624328,123,37
38625594,49,22
38627052,220,42
38628412,82,9
38630128,45,19
38639694,401,115
38642777,93,17
38666051,92,27
38674128,194,44
38674830,767,222
38675099,342,95
38675356,80,33
38676315,455,140
38676491,67,23
38699317,275,72
38700552,177,63
38703135,469,108
38703139,232,63
38703237,303,60
38704573,128,33
38724925,101,20
38728968,1138,293
38731565,101,23
38739823,43,6
38750587,2223,302
38752969,66,14
38759520,100,29
38775805,50,9
38782076,635,105
38794038,68,11
38799572,249,92
38799959,294,55
38803788,322,119
38815289,152,35
38817585,476,138
38818752,180,31
38822604,250,60
38823680,324,93
38824445,472,128
38824967,205,64
38825073,338,79
38825213,596,162
38825584,703,171
38827458,272,64
38845850,44,8
38850031,84,15
38856134,1527,176
38884411,459,103
38919136,794,221
38930864,41,4
38933962,383,61
38940717,67,24
38951144,262,75
38955191,234,58
38955369,121,71
38955881,80,17
38955882,76,16
38955892,257,102
38956734,61,13
38956742,130,73
38957356,59,24
38957520,102,28
38962352,701,152
38984642,382,78
39002403,265,40
39004975,105,37
39005339,63,16
39009446,622,57
39028961,323,64
39034271,95,26
39036633,104,34
39048019,170,45
39053001,408,119
39053254,1143,295
39053397,1178,317
39053559,58,28
39059847,157,40
39059946,171,43
39061848,305,56
39089784,367,119
39093552,38,13
39108917,309,90
39109565,316,165
39110674,73,13
39113720,53,7
39118146,121,25
39130529,135,34
39132247,124,31
39156755,355,82
39168294,145,41
39190698,199,48
39191009,71,40
39191247,200,48
39191315,94,46
39191407,353,79
39191500,210,56
39191577,360,81
39191663,376,86
39191754,244,61
39191850,241,64
39203160,114,26
39204707,88,18
39209381,154,42
39209512,702,182
39209893,42,10
39225843,930,237
39226039,440,113
39243166,794,221
39243209,794,221
39248043,141,58
39265929,794,221
39275317,120,26
39276439,97,57
39283327,13,2
39283663,118,39
39283802,284,98
39285016,505,152
39285202,761,189
39285365,573,146
39285396,951,239
39285514,409,122
39285612,217,94
39285676,675,197
39285957,46,13
39286025,94,31
39286250,128,30
39286628,451,103
39286907,162,42
39287075,4,1
39288326,242,69
39288723,13,3
39293834,35,5
39294164,30,4
39294374,50,7
39294615,95,29
39294750,50,7
39298655,31,7
39304442,483,145
39317914,163,30
39318438,200,53
39335839,102,29
39337552,702,139
39340175,13,2
39343373,58,24
39350028,1441,338
39370236,149,38
39372077,160,45
39390305,208,42
39390570,536,153
39390698,528,151
39390741,434,91
39390788,447,93
39392535,167,56
39394093,223,46
39395384,68,8
39396410,130,18
39397560,1697,174
39409755,43,17
39410017,91,37
39412236,343,96
39413362,357,77
39420371,129,27
39420577,328,66
39422632,134,37
39423242,63,19
39423252,262,54
39424458,112,29
39424579,122,41
39425089,457,105
39435844,3709,274
39446312,147,36
39447666,151,29
39461995,176,42
39462194,81,21
39462898,155,36
39463871,86,18
39465751,43,6
39465805,752,191
39465860,732,164
39466274,92,44
39466439,215,117
39466761,103,42
39468131,415,155
39468178,22,3
39470922,85,28
39488743,181,31
39493318,214,67
39502984,690,137
39507387,245,59
39508190,1392,205
39512393,317,47
39512711,458,140
39521919,61,23
39522191,0,0
39522818,960,299
39523262,482,155
39523440,33,8
39523471,473,153
39523530,454,152
39523552,82,19
39531958,740,293
39532830,40,7
39532996,233,64
39533215,219,98
39533902,34,6
39534272,221,33
39536485,111,35
39537218,67,14
39537348,57,11
39538536,14,2
39539309,658,116
39543315,236,49
39551680,230,69
39554443,22,3
39556384,79,18
39556774,199,56
39557732,1009,231
39557751,45,30
39557863,992,249
39557877,63,11
39557901,1246,341
39557937,13,2
39558392,28,6
39558814,713,175
39559333,665,165
39559956,646,143
39560330,1055,217
39565502,61,11
39578138,11,2
39580721,279,90
39582229,526,107
39582594,355,110
39583918,221,62
39584068,207,61
39586486,214,73
39588942,90,20
39590278,18,3
39590435,52,12
39590879,218,27
39590881,207,26
39591132,89,18
39591140,526,154
39591177,36,8
39596316,152,66
39596661,11,3
39607026,429,107
39609400,454,103
39612994,177,42
39630149,42,12
39630426,464,97
39632562,251,43
39632642,863,186
39647688,20,4
39647963,215,46
39650805,419,93
39653005,384,87
39653265,32,7
39654354,596,119
39655309,855,227
39671755,178,37
39675547,199,55
39695913,479,111
39698918,427,90
39700867,132,47
39701363,331,109
39702316,76,16
39721040,148,46
39723266,794,221
39724134,400,85
39724442,193,56
39727845,33,6
39728198,29,7
39728688,41,17
39728983,139,51
39737261,36,7
39743424,1283,326
39744792,140,40
39748522,52,10
39748970,87,26
39749596,213,58
39754090,114,28
39767170,88,23
39768371,55,6
39769393,794,221
39772280,794,221
39772640,448,114
39775621,391,117
39777560,928,173
39777726,871,239
39777730,72,14
39777786,817,168
39778548,236,89
39783000,374,79
39795370,2521,320
39798824,199,56
39799335,358,107
39799419,92,17
39799475,826,169
39799508,3645,378
39803839,137,27
39817775,173,50
39818312,4234,304
39818471,70,26
39821541,725,167
39842492,256,70
39842754,633,124
39846822,65,9
39860249,20,3
39865266,184,45
39872932,315,93
39875261,176,28
39883452,34,15
39886329,169,61
39886447,229,57
39886541,524,97
39886593,229,57
39886677,450,154
39890373,130,17
39891176,104,36
39891914,109,14
39892539,160,55
39893139,449,131
39894177,505,179
39895502,694,179
39896070,30,4
39896249,141,31
39896327,302,75
39901695,921,122
39903426,147,48
39904693,791,189
39909431,140,40
39911005,252,89
39919870,498,89
39922618,209,44
39923296,69,16
39945766,369,64
39947154,373,70
39949743,51,8
39952962,87,20
39955614,83,11
39956343,373,147
39964120,93,9
39969068,239,76
39975226,70,20
39981331,125,31
39987814,335,75
39988112,126,28
39989334,211,86
39990696,25,4
39991317,68,20
39991558,99,29
39996459,220,55
39996724,32,4
40009905,1391,195
40013970,389,97
40015534,66,21
40017285,1,0
40029941,343,77
40030053,1124,288
40038616,488,97
40042056,879,196
40042488,118,27
40054916,75,24
40059654,160,35
40059665,327,55
40063103,203,83
40064890,889,230
40065687,9,3
40065773,84,31
40066596,117,35
40067364,193,59
40067370,193,56
40067689,41,11
40069818,72,26
40070291,93,38
40076018,252,89
40078710,252,89
40080668,236,49
40084799,46,12
40085065,58,13
40085319,55,23
40089517,127,59
40092032,265,92
40095558,463,96
40110330,232,73
40112457,170,53
40112949,106,36
40116682,414,137
40118113,46,12
40122663,462,79
40123191,596,123
40123546,200,46
40124810,34,7
40132094,34,7
40135392,43,19
40136119,42,7
40137018,72,17
40139205,512,162
40156382,138,29
40165117,91,18
40169734,757,149
40174192,153,65
40175137,169,60
40179404,459,87
40191004,763,194
40191197,70,17
40191265,651,180
40191346,72,31
40191423,609,174
40191599,347,96
40192456,772,194
40201638,141,38
40201769,64,15
40204114,249,75
40212137,172,47
40236132,491,95
40236178,539,136
40236359,642,123
40258793,312,107
40261596,5185,464
40264868,65,24
40268500,40,4
40274251,64,42
40275337,66,18
40276509,64,42
40277323,794,221
40287860,132,52
40291072,241,83
40306940,256,45
40312722,405,129
40321141,259,57
40332088,58,10
40342590,1183,319
40348128,330,124
40348592,129,24
40358803,794,221
40363756,198,67
40365197,693,188
40374661,5,0
40377343,317,81
40380986,636,145
40394898,215,89
40411279,79,14
40415075,298,64
40418475,57,21
40441690,243,77
40464159,908,130
40464172,43,9
40464176,173,40
40464177,510,126
40464183,207,48
40464188,991,138
40464191,155,35
40464195,207,48
40464204,509,126
40464215,217,47
40464349,813,212
40464367,418,123
40464376,38,8
40464387,32,12
40464391,529,149
40464395,441,143
40464405,34,9
40464433,464,157
40464444,524,184
40464467,442,132
40464479,342,97
40464483,432,127
40464489,470,103
40464490,417,127
40464509,10,2
40472739,914,243
40506373,120,34
40507758,875,211
40511914,164,32
40512834,41,18
40513848,6,1
40516531,197,53
40547706,12454,987
40566018,480,106
40571411,178,62
40572183,95,41
40590422,348,80
40590685,104,40
40590927,134,46
40591024,40,12
40591096,0,0
40591145,568,183
40591203,572,184
40591283,95,27
40591333,94,37
40591395,45,13
40591467,90,26
40592330,899,234
40592472,232,62
40603328,794,221
40614039,10,2
40619776,146,31
40625830,1224,249
40625854,704,133
40625876,1228,236
40637340,46,9
40640003,472,163
40656338,163,34
40659044,223,43
40663662,146,47
40665242,127,30
40674624,259,66
40678224,784,175
40693560,477,69
40704675,52,20
40704819,0,0
40707225,345,119
40707679,208,40
40708106,126,40
40723160,66,18
40728398,470,115
40731295,529,148
40731453,73,26
40732512,1227,336
40732722,58,14
40732821,18,4
40735111,83,30
40736357,430,106
40736839,15,3
40739184,131,26
40743055,227,62
40749507,241,85
40752677,52,8
40752819,74,9
40753625,54,20
40756654,53,8
40763935,147,43
40799999,440,103
40816863,60,12
40817231,302,112
40824149,156,45
40842287,47,13
40843516,477,133
40847743,118,28
40848401,145,42
40875505,564,87
40879806,64,15
40891745,521,174
40898375,132,41
40899764,468,121
40899864,424,108
40899904,635,138
40901620,283,61
40903041,212,54
40914346,906,115
40917826,136,25
40937540,64,42
40944517,241,53
40944624,72,31
40951782,161,48
40964556,183,46
40969883,18,4
40970526,125,35
40973634,282,71
40973842,17,5
40974161,40,8
40984396,525,124
40991220,148,38
41016880,15,3
41017032,427,113
41027260,464,135
41084860,175,37
41085205,67,36
41086899,104,26
41106473,477,137
41111652,115,23
41122549,69,15
41129584,151,55
41129598,38,8
41129655,26,18
41129685,23,5
41129690,113,32
41129694,75,16
41129698,116,31
41129700,129,32
41129703,161,51
41129709,177,52
41129713,135,53
41129720,152,55
41129724,187,62
41129727,134,39
41129737,35,9
41129742,182,56
41129756,17,4
41129765,4,1
41129777,129,32
41129840,208,63
41152961,762,191
41174175,202,47
41175068,131,17
41176203,203,29
41176646,66,13
41178346,458,88
41178584,333,84
41190385,794,221
41209658,118,24
41212649,88,36
41231978,581,166
41233027,988,272
41233987,733,206
41242087,6,1
41245212,233,44
41249064,266,74
41267374,49,8
41268459,450,148
41273853,178,44
41276735,274,59
41320010,72,19
41328553,215,41
41341973,110,34
41342042,148,48
41350491,372,115
41353320,507,128
41369876,391,116
41370230,8,1
41375350,397,118
41375899,607,166
41379055,218,57
41382843,254,49
41383756,32,5
41385978,109,23
41393913,10,2
41394679,504,117
41395731,1199,228
41398732,148,38
41399708,516,162
41408506,88,16
41413812,424,100
41415290,133,31
41419261,76,20
41422315,49,10
41422914,76,20
41431867,30,9
41432929,345,60
41434411,239,71
41443969,105,19
41445799,218,52
41451656,134,46
41451924,144,57
41452888,27,9
41458064,248,61
41459481,99,36
41461776,30,14
41473642,525,147
41480363,52,17
41502513,36,10
41504040,428,160
41507976,231,35
41526287,107,44
41528039,73,38
41530020,718,182
41530033,743,188
41530067,723,193
41531104,207,55
41531866,61,15
41538482,613,92
41538612,95,13
41538628,196,36
41544562,67,27
41544566,73,27
41544570,49,15
41544571,45,10
41544572,246,62
41544575,141,45
41544912,339,89
41545776,385,95
41545787,264,57
41545799,123,35
41545815,295,91
41556578,62,12
41560505,153,56
41560862,317,83
41562141,414,169
41564447,24,11
41565220,584,148
41568943,447,121
41570854,1128,194
41591955,223,63
41593366,31,4
41601790,266,74
41616484,140,38
41616624,384,77
41630017,111,45
41633686,300,71
41642201,87,14
41649131,50,9
41664722,53,9
41666444,446,167
41685917,931,106
41698319,411,132
41698721,137,73
41706375,147,33
41714021,493,163
41721951,1557,211
41743434,411,121
41743449,104,25
41743454,134,46
41743542,543,152
41743568,426,125
41743578,719,182
41756657,456,122
41759727,12,4
41770468,68,17
41772072,470,94
41772614,322,74
41779722,15,3
41784672,66,18
41785573,689,176
41785575,777,200
41785579,640,173
41785581,793,235
41798843,356,98
41801901,180,39
41803648,385,113
41819493,752,206
41866847,372,99
41875879,146,30
41876282,17,3
41878673,131,27
41879116,656,111
41880418,78,18
41883655,43,20
41886807,194,52
41886832,688,136
41890513,517,98
41911549,20,5
41913203,136,27
41913227,221,62
41913755,178,107
41915866,0,0
41931183,609,174
41931319,453,139
41931392,13,3
41931662,552,154
41932652,75,28
41933284,119,26
41938161,66,15
41940743,46,11
41941070,1067,165
41941670,186,54
41944782,837,103
41951314,322,90
41961461,711,122
41962430,405,81
41962570,34,8
41962895,399,112
41971983,517,127
41972018,615,141
41972086,449,135
41974014,443,133
41974184,59,13
41974222,115,26
41976381,181,39
41976580,37,11
41976665,143,32
41976716,375,63
41976745,237,78
41981877,253,48
41983998,275,80
41986777,202,31
42003610,181,62
42015681,95,37
42016488,64,11
42021249,247,50
42021656,165,30
42038351,141,62
42042067,443,73
42042778,101,15
42044647,98,17
42044769,526,128
42046079,264,45
42051425,827,176
42067678,96,24
42068908,885,244
42069203,259,48
42069436,463,141
42071942,406,49
42072643,74,34
42072817,948,237
42076229,718,112
42094030,961,167
42094210,219,71
42094281,35,7
42094334,61,28
42094422,450,134
42094470,115,21
42095006,155,42
42095260,162,25
42096057,91,16
42096739,306,80
42113128,28,5
42115878,406,87
42116788,219,56
42121425,163,54
42136964,139,42
42140976,181,39
42152933,8,2
42154834,823,223
42157054,39,8
42178642,306,84
42180455,432,150
42186413,346,80
42203080,724,203
42205156,150,47
42205587,397,139
42206227,722,203
42206528,196,72
42207965,27,16
42209720,1754,227
42220964,305,113
42221541,59,16
42221876,41,9
42226441,98,26
42247783,73,17
42251956,380,119
42252582,913,251
42254447,369,102
42254451,282,81
42255408,37,16
42270930,330,79
42275273,563,117
42278240,505,129
42290555,320,89
42296655,87,15
42307530,105,51
42311409,108,59
42314030,428,104
42330408,636,128
42336101,457,178
42336333,250,51
42336611,77,25
42340184,1137,254
42353772,171,41
42355619,142,126
42359806,153,61
42361981,415,116
42363397,100,13
42364084,132,54
42382125,120,31
42403122,371,75
42403169,1162,222
42408462,126,40
42414518,443,72
42419568,30,8
42429191,79,19
42429868,37,9
42433950,220,59
42434687,43,10
42436568,719,182
42440804,201,35
42448700,117,30
42456584,59,14
42467324,421,91
42484299,171,50
42493313,2318,259
42497876,259,77
42513201,80,18
42517230,701,152
42517755,572,123
42517775,147,63
42517778,504,119
42520481,26,5
42520602,64,14
42525879,891,215
42531429,141,37
42535596,42,14
42536368,315,70
42536427,705,167
42541579,64,9
42557380,76,21
42558111,106,75
42573219,2772,188
42584592,100,21
42585784,505,111
42586584,97,47
42586889,84,34
42592662,28,9
42593543,807,183
42593922,68,22
42603642,16,2
42607046,60,19
42621957,271,90
42650194,43,20
42659783,817,155
42662089,737,187
42668124,517,77
42670201,314,100
42673354,394,54
42685819,179,49
42690200,23,20
42692601,74,17
42693338,231,55
42697594,85,31
42697619,349,130
42697672,16,5
42704266,322,80
42708820,55,13
42710035,40,9
42716978,315,76
42717181,158,54
42717671,367,95
42720400,137,36
42732035,559,107
42732657,177,47
42737862,100,29
42738208,73,21
42740048,135,47
42740375,73,17
42742634,462,111
42757456,225,64
42757602,132,50
42758553,500,118
42758709,242,68
42758918,118,24
42758981,133,27
42764499,92,27
42778408,33,6
42807849,169,75
42814256,45,8
42814290,181,48
42815848,421,124
42841900,26,6
42850417,332,92
42856533,360,48
42859809,113,14
42867251,173,30
42873464,667,169
42873618,521,147
42875188,52,14
42877093,102,39
42881117,118,35
42891250,145,38
42891780,485,100
42892302,254,44
42903568,33,17
42914481,63,26
42914505,628,168
42914737,269,88
42914792,113,78
42914809,480,117
42914824,484,118
42915644,33,6
42917380,183,42
42941567,84,58
42950815,160,36
42954122,648,158
42954135,38,10
42954143,568,153
42954185,209,34
42954191,50,11
42956000,226,41
42961296,307,77
42973015,22,4
42982252,193,56
42989740,266,46
42990899,585,140
42999658,305,56
